Prognoseraum,Bezeichnung,Anteil,year
0402,Westend,3.2388663967611335,2007
0403,Charlottenburg,12.062726176115802,2007
0404,Schmargendorf,8.945686900958467,2007
0405,Wilmersdorf,14.084507042253522,2007
0406,Forst Grunewald,0,2007
0501,SPA 1,17.146596858638745,2007
0502,SPA 2,18.5459940652819,2007
0503,SPA 3,21.904761904761905,2007
0504,SPA 4,11.656441717791411,2007
0601,Region A,9.596928982725528,2007
0602,Region B,17.72805507745267,2007
0603,Region C,11.716171617161717,2007
0604,Region D,5.678233438485805,2007
0701,Schöneberg-Nord,16.019417475728154,2007
0702,Schöneberg-Süd,16.96969696969697,2007
0703,Friedenau,16.756756756756758,2007
0704,Tempelhof,21.11368909512761,2007
0705,Mariendorf,18.633540372670808,2007
0706,Marienfelde,10.90047393364929,2007
0707,Lichtenrade,13.981042654028435,2007
0801,Neukölln,26.323422770123276,2007
0802,Britz-Buckow,17.062634989200863,2007
0803,Gropiusstadt,17.91044776119403,2007
0804,Buckow Nord / Rudow,13.970588235294118,2007
0901,Treptow-Köpenick 1,15.702479338842975,2007
0902,Treptow-Köpenick 2,19.03553299492386,2007
0903,Treptow-Köpenick 3,7.888040712468193,2007
0904,Treptow-Köpenick 4,18.650793650793652,2007
0905,Treptow-Köpenick 5,15.709969788519638,2007
1001,Marzahn,21.216041397153944,2007
1002,Hellersdorf,22.591943957968475,2007
1003,Biesdorf,8,2007
1004,Kaulsdorf / Mahlsdorf,9.779179810725552,2007
1101,Hohenschönhausen Nord,26.697892271662763,2007
1102,Hohenschönhausen Süd,17.53731343283582,2007
1103,Lichtenberg Nord,9.295774647887324,2007
1104,Lichtenberg Mitte,15.869017632241814,2007
1105,Lichtenberg Süd,4.975124378109452,2007
1210,Reinickendorf-Ost,24.517906336088153,2007
1221,Tegel,20.95808383233533,2007
1222,Heiligensee-Konradshöhe,11.961722488038278,2007
1223,Frohnau-Hermsdorf,8.09968847352025,2007
1230,Waidmannslust,17.71812080536913,2007
0101,Zentrum,10.9,2016
0102,Moabit,23,2016
0103,Gesundbrunnen,37.7,2016
0104,Wedding,33.6,2016
0201,Kreuzberg Nord,28.4,2016
0202,Kreuzberg Süd,16.7,2016
0203,Kreuzberg Ost,19.6,2016
0204,Friedrichshain West,18,2016
0205,Friedrichshain Ost,12.4,2016
0301,Buch,26,2016
0302,Nördliches Pankow,20.7,2016
0303,Nördliches Weißensee,27.3,2016
0304,Südliches Pankow,17.8,2016
0305,Südliches Weißensee,24.4,2016
0306,Nördl. Prenzl. Berg,14.9,2016
0307,Südl. Prenzl. Berg,14.7,2016
0401,Charlottenburg-Nord,22.6,2016
0402,Westend,11,2016
0403,Charlottenburg,19.3,2016
0404,Schmargendorf,14.3,2016
0405,Wilmersdorf,21.7,2016
0406,Forst Grunewald,0,2016
0501,SPA 1,23.4,2016
0502,SPA 2,22.5,2016
0503,SPA 3,14.3,2016
0504,SPA 4,19.4,2016
0601,Region A,16.5,2016
0602,Region B,21.5,2016
0603,Region C,12.3,2016
0604,Region D,12.7,2016
0701,Schöneberg-Nord,15.1,2016
0702,Schöneberg-Süd,15.6,2016
0703,Friedenau,12.4,2016
0704,Tempelhof,24.3,2016
0705,Mariendorf,24.8,2016
0706,Marienfelde,29.5,2016
0707,Lichtenrade,21.1,2016
0801,Neukölln,25.5,2016
0802,Britz-Buckow,21.4,2016
0803,Gropiusstadt,25.8,2016
0804,Buckow Nord / Rudow,18.7,2016
0901,Treptow-Köpenick 1,13.5,2016
0902,Treptow-Köpenick 2,16.9,2016
0903,Treptow-Köpenick 3,10.6,2016
0904,Treptow-Köpenick 4,19.7,2016
0905,Treptow-Köpenick 5,7.9,2016
1001,Marzahn,26.4,2016
1002,Hellersdorf,39.7,2016
1003,Biesdorf,16.2,2016
1004,Kaulsdorf / Mahlsdorf,17.3,2016
1101,Hohenschönhausen Nord,26.2,2016
1102,Hohenschönhausen Süd,16.8,2016
1103,Lichtenberg Nord,23.5,2016
1104,Lichtenberg Mitte,28.4,2016
1105,Lichtenberg Süd,15.5,2016
1210,Reinickendorf-Ost,22.1,2016
1221,Tegel,17.5,2016
1222,Heiligensee-Konradshöhe,14.8,2016
1223,Frohnau-Hermsdorf,13.3,2016
1230,Waidmannslust,29.5,2016
